Imovel_ID,Preço,Area,Latitude,Longitude,Qtde_Quartos,Qtde_Banheiros,Qtde_Suites,Vagas_Garagem,Valor_IPTU,Valor_Cond,Regiao,Bairro,DataExtração,Rua,Numero
342824,365000.0,83.65,-19.9193451,-43.987133899999996,3,2,1,2,83.05,294.0,noroeste,Padre Eustáquio,25/08/18,Rua Dona Ana,121
1630089,365000.0,80.0,-19.871968300000002,-44.0022452,3,1,1,2,89.9,300.0,pampulha,Paquetá,25/08/18,Rua Afonso Ferreira Gomes,110
39923,370000.0,95.0,-19.8843187,-43.92667169999999,3,3,1,2,110.25,280.0,leste,Cidade Nova,25/08/18,Rua Professor Lincoln Continentino,118
338392,370000.0,140.0,-19.8091701,-43.98111970000002,2,2,0,2,100.0,130.0,venda-nova,Venda Nova,25/08/18,Rua Emídio Furtado,447
3242192,370000.0,73.0,-19.9261641,-43.99243849999999,3,2,1,1,111.0,290.0,noroeste,Padre Eustáquio,25/08/18,Rua Dom Aristides Porto,124
3246535,370000.0,87.04,-19.955178,-43.93839300000002,3,2,1,2,145.58,280.0,centro-sul,Sion,25/08/18,Rua Costa Rica,232
1102453,375000.0,169.0,-19.879891600000004,-44.01421859999999,3,3,1,2,86.0,250.0,pampulha,Serrano,25/08/18,Rua Ondina Pedrosa Nahas,459
348001,380000.0,62.0,-19.913402899999998,-43.920568900000035,3,2,0,2,117.83,440.0,leste,Santa Tereza,25/08/18,Rua Anhangüera,95
366172,385000.0,110.0,-19.925289199999998,-43.96644979999997,3,2,1,1,93.5,220.0,oeste,Prado,25/08/18,Rua Conselheiro Dantas,82
1700061,390000.0,75.0,-19.9363615,-43.91810399999997,3,1,0,1,89.66,250.0,centro-sul,Serra,25/08/18,Rua Itaparica,334
166981,395000.0,86.38,-19.888281600000003,-43.9989951,3,1,2,2,95.57,250.0,pampulha,Castelo,25/08/18,Rua Doutor Sylvio Menicucci,75
3252984,399000.0,110.0,-19.973382,-43.970844,3,3,1,2,138.46,350.0,oeste,Buritis,25/08/18,Rua Clementino Viana Dotti,135
362492,400000.0,70.0,-19.900026,-43.92998799999998,3,2,1,2,140.0,350.0,leste,Graça,25/08/18,Rua Juacema,194
3258461,400000.0,182.44,-19.9410075,-43.9536516,4,1,1,1,163.63,530.0,centro-sul,Luxemburgo,25/08/18,Rua Doutor Sette Câmara,382
359464,419000.0,125.19,-19.824925600000004,-43.98173280000003,3,1,1,1,1.0,1.0,pampulha,Santa Mônica,25/08/18,Rua dos Uiacás,337
351630,420000.0,92.2,-19.888257,-43.93110100000001,3,2,1,1,169.66,480.0,nordeste,Silveira,25/08/18,Rua Carlos Turner,290
3254335,420000.0,127.25,-19.936922699999997,-43.98106849999999,3,1,1,2,124.5,250.0,oeste,Nova Suíssa,25/08/18,Rua Herculano Pena,102
338864,425000.0,90.0,-19.8804866,-44.00888550000002,3,1,2,2,153.0,250.0,pampulha,Castelo,25/08/18,Rua Castelo de Windsor,340
363529,425000.0,77.0,-19.976580300000002,-43.9765443,2,3,1,2,174.45,300.0,oeste,Buritis,25/08/18,Avenida Aggeo Pio Sobrinho,401
3251730,430000.0,96.36,-19.8911655,-43.99653219999999,4,1,1,2,125.0,289.0,pampulha,Castelo,25/08/18,Rua Romualdo Lopes Cançado,582
3259525,430000.0,97.0,-19.9733982,-43.96973109999999,3,3,1,2,163.4,503.82,oeste,Buritis,25/08/18,Rua Clementino Viana Dotti,111
1660535,440000.0,147.59,-19.930805399999997,-43.9140678,4,3,1,2,123.6,350.0,leste,São Lucas,25/08/18,Rua Nísio Batista de Oliveira,158
1831648,440000.0,90.0,-19.894042199999998,-43.930791,3,1,1,3,138.0,546.0,nordeste,Silveira,25/08/18,Rua Biaggio Polizzi,241
3246842,450000.0,110.5,-19.9430549,-43.95509390000001,3,2,1,1,152.35,250.0,centro-sul,Luxemburgo,25/08/18,Rua Doutor Sette Câmara,215
1690161,479000.0,105.0,-19.973253,-43.96612500000003,3,2,1,2,247.87,875.0,oeste,Buritis,25/08/18,Rua Henrique Furtado Portugal,24
1468864,480000.0,158.5,-19.944574,-43.93857100000002,4,3,1,2,155.0,850.0,centro-sul,São Pedro,25/08/18,Rua Viçosa,710
1621501,480000.0,70.55,-19.8938428,-43.9332561,3,1,1,2,1286.1,130.0,nordeste,Silveira,25/08/18,Rua Horta Barbosa,237
2257541,480000.0,100.0,-19.972273,-43.96758890000001,3,1,1,2,227.8,919.2,oeste,Buritis,25/08/18,Rua Ernani Agricola,6
3254337,480000.0,137.11,-19.9801958,-43.96882019999998,3,2,1,2,1529.78,350.0,oeste,Buritis,25/08/18,Rua Alessandra Salum Cadar,330
2234694,485000.0,95.0,-19.902424399999997,-43.970334999999984,3,3,1,2,143.0,400.0,noroeste,Caiçaras,25/08/18,Rua Guaíra,205
2447706,485000.0,91.1,-19.921796,-43.988046000000004,3,2,1,2,1352.32,290.0,noroeste,Coração Eucarístico,25/08/18,Rua Dom José Pereira Lara,153
55306,490000.0,90.0,-19.899865899999998,-43.91849730000001,3,2,1,2,1.0,200.0,leste,Sagrada Família,25/08/18,Rua São Luiz,40
1817808,498000.0,100.0,-19.950565899999997,-43.92926699999998,3,3,1,2,133.98,450.0,centro-sul,Anchieta,25/08/18,Rua Professor Norton Kaiserman,45
143671,500000.0,106.56,-19.8637117,-43.95458450000001,4,3,1,2,108.13,384.0,pampulha,Indaiá,25/08/18,Rua Boaventura,1168
180502,500000.0,100.0,-19.946576999999998,-43.925343,3,2,0,1,130.0,400.0,centro-sul,Cruzeiro,25/08/18,Rua Vitório Marcola,666
9551,520000.0,119.25,-19.970933,-43.97355800000002,4,2,1,2,250.17,280.0,oeste,Buritis,25/08/18,Rua Maria Heilbuth Surette,430
168106,530000.0,60.0,-19.944958,-43.93409029999998,2,3,2,2,100.0,300.0,centro-sul,Cruzeiro,25/08/18,Rua Albita,120
364820,530000.0,110.0,-19.891666,-43.931306000000006,4,3,1,2,139.8,670.0,nordeste,Silveira,25/08/18,Rua Jornalista Juracy Manoel,40
34109,540000.0,63.0,-19.9440685,-43.92417230000001,2,2,2,2,112.0,280.0,centro-sul,Cruzeiro,25/08/18,Rua Mestre Lucas,190
1673617,540000.0,100.39,-19.882316,-43.98261000000002,3,2,1,2,201.58,540.2,pampulha,Ouro Preto,25/08/18,Rua Desembargador Paulo Mota,1665
145952,550000.0,97.0,-19.968410600000002,-43.96881880000001,3,3,1,3,260.83,750.0,oeste,Buritis,25/08/18,Rua Ernani Agricola,242
406922,550000.0,150.25,-19.8416536,-43.95412750000003,3,3,1,3,155.0,150.0,pampulha,Itapoã,25/08/18,Rua Gerson Morethzon,50
498985,550000.0,160.0,-19.868755899999996,-43.92340009999998,3,2,1,2,191.59,200.0,nordeste,Fernão Dias,25/08/18,Rua Aiuruoca,85
3235093,575000.0,78.0,-19.9473229,-43.92324559999997,3,1,0,1,144.0,400.0,centro-sul,Cruzeiro,25/08/18,Rua Cabo Verde,175
3250455,580000.0,77.0,-19.9248454,-43.96834839999997,2,3,1,2,149.4,420.0,oeste,Prado,25/08/18,Rua dos Andes,403
350044,588000.0,140.0,-19.945078,-43.95127680000002,4,3,1,2,275.0,670.0,centro-sul,Santo Antônio,25/08/18,Rua Henrique Sales,264
341712,594900.0,172.0,-19.8625422,-43.93911500000002,4,1,2,2,159.0,250.0,pampulha,Santa Rosa,25/08/18,Rua Deputado José Raimundo,319
3242340,595000.0,140.0,-19.975746100000002,-43.96823440000003,4,4,1,3,189.23,500.0,oeste,Buritis,25/08/18,Rua Doutor Célio Andrade,166
148549,620000.0,140.0,-19.9697265,-43.971776500000026,3,4,1,3,341.29,770.0,oeste,Buritis,25/08/18,Rua Maria Heilbuth Surette,1374
1672234,620000.0,120.0,-19.937904999999997,-43.9591317,4,3,1,2,126.57,350.0,oeste,Gutierrez,25/08/18,Rua Marechal Bittencourt,211
3244820,620000.0,104.78,-19.9714589,-43.96942630000001,4,3,1,3,239.0,780.0,oeste,Buritis,25/08/18,Rua Stella Hanriot,518
3248104,630000.0,127.42,-19.941616600000003,-43.96358450000002,3,2,1,3,172.35,450.0,oeste,Gutierrez,25/08/18,Rua Pedro Sigaud,467
354074,640000.0,187.0,-19.8408546,-43.95503450000001,3,3,1,2,143.76,250.0,pampulha,Itapoã,25/08/18,Rua Gerson Morethzon,98
1671682,650000.0,142.0,-19.9816659,-43.97402979999998,4,3,1,2,204.0,315.0,oeste,Buritis,25/08/18,Rua Pedro Natalício de Morais,375
1854252,650000.0,110.0,-19.8857453,-43.99476800000002,4,2,1,2,210.0,600.0,pampulha,Pampulha,25/08/18,Rua Elson Nunes de Souza,490
356058,670000.0,101.08,-19.891179,-43.929593700000005,4,2,1,2,182.0,808.0,nordeste,Silveira,25/08/18,Rua Ilacir Pereira Lima,267
390281,680000.0,115.04,-19.978994699999998,-43.96989450000001,4,3,1,2,201.62,485.0,oeste,Buritis,25/08/18,Avenida Protásio de Oliveira Penna,265
352478,690000.0,81.55,-19.9122129,-43.92626259999997,3,2,1,2,156.29,650.0,leste,Santa Tereza,25/08/18,Rua Pouso Alegre,1800
346798,700000.0,162.0,-19.979477,-43.974526800000035,3,3,1,2,183.58,509.0,oeste,Buritis,25/08/18,Avenida Deputado Cristóvam Chiaradia,200
359403,700000.0,90.0,-19.9297536,-43.93291929999998,3,3,1,2,261.82,1100.0,centro-sul,Savassi,25/08/18,Rua dos Aimorés,463
3256436,713000.0,199.68,-19.93637,-43.918106800000025,4,3,2,2,121.0,255.0,centro-sul,Serra,25/08/18,Rua Itaparica,310
45532,720000.0,85.0,-19.9384148,-43.92977380000002,3,3,1,2,217.18,890.0,centro-sul,Savassi,25/08/18,Rua Tomé de Souza,291
47662,727000.0,120.0,-19.882376999999998,-43.92846800000001,4,2,1,2,250.0,300.0,nordeste,União,25/08/18,Rua Flor-de-jequitibá,100
10534,750000.0,135.0,-19.8607039,-43.95443599999999,4,4,2,3,275.34,350.0,pampulha,Liberdade,25/08/18,Rua Doutor Teles,250
1895727,750000.0,100.0,-19.9524834,-43.93110230000002,3,2,1,2,252.41,870.0,centro-sul,Sion,25/08/18,Avenida Uruguai,966
2532759,750000.0,145.0,-19.9088799,-43.92894460000002,3,3,1,3,195.55,255.0,leste,Floresta,25/08/18,Rua Araripe,448
172694,780000.0,145.0,-19.873454000000002,-43.98118499999998,3,1,1,3,1200.0,300.0,pampulha,Pampulha,25/08/18,Rua Desembargador Leão Starling,100
2242303,800000.0,200.0,-19.9703583,-43.9721065,3,4,1,3,275.24,500.0,oeste,Buritis,25/08/18,Rua Maria Heilbuth Surette,1227
2340119,800000.0,524.03,-19.9219157,-43.94317209999997,4,3,1,0,442.32,1500.0,centro-sul,Centro,25/08/18,Rua dos Goitacazes,52
1793834,860000.0,118.65,-19.9083698,-43.93075450000004,4,1,2,4,310.0,530.0,leste,Floresta,25/08/18,Rua Monte Alverne,166
57214,950000.0,170.0,-19.8881569,-43.92433819999997,3,3,1,2,200.0,400.0,nordeste,União,25/08/18,Rua Arapé,15
124638,990000.0,256.0,-19.8882159,-43.999257,4,2,1,4,120.0,300.0,pampulha,Pampulha,25/08/18,Rua Conceição Aparecida Augsten,265
2453090,990000.0,181.0,-19.8884241,-43.93173630000001,3,3,1,3,296.36,700.0,nordeste,Silveira,25/08/18,Rua José Geraldo Bessa,100
16318,1050000.0,250.0,-19.975208,-43.96299799999997,5,7,3,5,773.04,1047.0,oeste,Estoril,25/08/18,Rua Líbero Leone,620
296330,1100000.0,90.33,-19.930270800000002,-43.93537420000001,3,3,1,2,191.41,825.0,centro-sul,Funcionários,25/08/18,Rua Bernardo Guimarães,1056
3236017,1200000.0,138.0,-19.946370853331963,-43.93923978413085,4,3,1,3,300.0,500.0,centro-sul,São Pedro,25/08/18,Rua Viçosa,270
2403620,1250000.0,140.0,-19.941639499999997,-43.92731149999997,4,2,1,2,420.55,1050.0,centro-sul,Cruzeiro,25/08/18,Rua Ouro Fino,141
3235003,1350000.0,279.56,-19.9459986,-43.95572370000002,4,4,1,3,401.6,1335.4,centro-sul,Luxemburgo,25/08/18,Rua Doutor Pereira de Melo,296
3258020,1390000.0,156.55,-19.956734899999997,-43.93737099999999,4,4,2,3,400.0,1380.0,centro-sul,Sion,25/08/18,Rua das Guianas,11
3233973,1600000.0,314.47,-19.9420766,-43.92068749999999,4,5,2,3,500.0,1800.0,centro-sul,Serra,25/08/18,Rua Caraça,235
343554,1700000.0,200.0,-19.93962,-43.956527,4,5,2,3,737.15,1950.0,oeste,Gutierrez,25/08/18,Rua Estácio de Sá,147
452994,145000.0,45.0,-19.860575100000002,-43.89117299999998,2,1,0,1,58.0,161.9,nordeste,Vitória,25/08/18,Avenida Magenta,135
1831856,150000.0,53.46,-19.9430479,-44.01197769999999,2,1,0,1,165.0,150.0,noroeste,Camargos,25/08/18,Rua Sócrates Alvim,11
3238236,159000.0,48.57,-19.933739399999997,-44.02108049999998,2,1,0,1,47.65,270.3,noroeste,Camargos,25/08/18,Rua Gentil Portugal do Brasil,55
3191382,170000.0,55.0,-19.8162081,-43.94558359999997,2,1,0,1,0.0,150.0,norte,Juliana,25/08/18,Rua Campo Verde,505
362268,175000.0,43.57,-19.9406245,-44.01643469999999,2,1,0,1,40.0,170.0,noroeste,Camargos,25/08/18,Rua Blenda,251
1868976,179000.0,62.0,-19.962474,-43.99038999999999,3,1,0,1,55.0,250.0,oeste,Salgado Filho,25/08/18,Rua Úrsula Paulino,711
512066,190000.0,50.0,-19.905075,-43.979719199999984,2,1,0,1,29.35,165.0,noroeste,Padre Eustáquio,25/08/18,Rua Henrique Gorceix,2209
3260707,195000.0,49.53,-19.926571799999998,-44.0137095,2,1,0,1,67.0,220.0,noroeste,Califórnia II,25/08/18,Rua Visconde de Mauá,95
3240549,200000.0,50.23,-19.8262564,-43.952886000000035,2,1,0,1,68.8,334.88,norte,Planalto,25/08/18,Rua Francisco Augusto Rocha,106
348435,205000.0,97.64,-19.940623100000003,-44.01644569999996,2,1,0,1,80.26,290.0,noroeste,Camargos,25/08/18,Rua Blenda,251
1906905,214641.82,26.81,-19.924035800000002,-43.93842570000004,1,1,1,0,0.01,250.0,centro-sul,Lourdes,25/08/18,Rua Espírito Santo,1059
345082,215000.0,60.7,-19.9380848,-44.01830059999998,3,1,0,1,60.0,180.0,noroeste,Camargos,25/08/18,Rua Deputado Joaquim Mariano,141
347377,217744.24,28.41,-19.924035800000002,-43.93842570000004,1,1,1,0,0.01,250.0,centro-sul,Centro,25/08/18,Rua Espírito Santo,1059
3246918,220000.0,52.0,-19.9688698,-43.96573280000001,2,2,1,1,90.0,308.0,oeste,Buritis,25/08/18,Rua Vitorio Magnavacca,125
3254626,220000.0,61.0,-19.9059994,-43.94180699999998,2,1,0,1,63.19,400.0,nordeste,Lagoinha,25/08/18,Rua Itabira,510
347438,222120.9,28.41,-19.924035800000002,-43.93842570000004,1,1,1,0,0.01,250.0,centro-sul,Lourdes,25/08/18,Rua Espírito Santo,1059
347799,224342.1,28.41,-19.924035800000002,-43.93842570000004,1,1,1,0,0.01,250.0,centro-sul,Centro,25/08/18,Rua Espírito Santo,1059
347890,226585.53,28.41,-19.924035800000002,-43.93842570000004,1,1,1,0,0.01,250.0,centro-sul,Lourdes,25/08/18,Rua Espírito Santo,1059
3253707,228851.38,28.31,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,234.0,centro-sul,Centro,25/08/18,Rua Espírito Santo,1059
346602,233004.72,33.64,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,250.0,centro-sul,Lourdes,25/08/18,Rua Espírito Santo,1059
346587,234798.72,34.01,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,250.0,centro-sul,Lourdes,25/08/18,Rua Espírito Santo,1059
333989,240000.0,59.41,-19.9570339,-43.98354549999999,2,1,0,1,66.3,246.0,oeste,Betânia,25/08/18,Rua Júlio de Castilho,133
339313,240000.0,46.0,-19.8749982,-43.9893467,1,1,0,1,200.0,250.0,pampulha,Ouro Preto,25/08/18,Rua Professor Domício Murta,181
3254869,240000.0,80.0,-19.942815399999997,-43.91383080000003,3,3,1,1,108.87,462.87,centro-sul,Serra,25/08/18,Rua Caraça,977
1525806,245000.0,50.0,-19.89426,-43.90329400000002,2,1,1,1,66.81,195.0,leste,Boa Vista,25/08/18,Rua Maria Francisca,60
3216867,245000.0,60.0,-19.936674800000002,-44.022203699999984,3,2,0,1,450.0,250.0,noroeste,Camargos,25/08/18,Rua Gentil Portugal do Brasil,55
3253698,252310.72,33.64,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,234.0,centro-sul,Centro,25/08/18,Rua Espírito Santo,1059
3253708,252863.91,32.95,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,234.0,centro-sul,Centro,25/08/18,Rua Espírito Santo,1059
3253699,254253.37,34.01,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,234.0,centro-sul,Centro,25/08/18,Rua Espírito Santo,1059
3253709,254833.83,33.64,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,234.0,centro-sul,Centro,25/08/18,Rua Espírito Santo,1059
350113,269000.0,63.0,-20.0057585,-44.00760279999997,3,1,1,1,87.3,326.0,barreiro,Cardoso,25/08/18,Rua Augusto Muniz,255
355149,270000.0,55.0,-19.904053,-43.92776090000001,2,2,0,1,68.74,200.0,leste,Sagrada Família,25/08/18,Rua Itajubá,1851
239766,280000.0,94.0,-19.945375,-43.971993,3,1,1,1,81.0,200.0,oeste,Jardim América,25/08/18,Rua Indiana,1350
3254061,290000.0,75.0,-19.962399800000004,-43.96563520000001,3,1,1,1,87.85,270.0,oeste,Estoril,25/08/18,Rua Paulo Piedade Campos - lado ímpar,687
347132,296423.37,41.07,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,1.0,centro-sul,Lourdes,25/08/18,Rua Espírito Santo,1059
3250466,315000.0,62.75,-19.9332308,-43.975819,2,2,1,1,90.0,250.0,oeste,Nova Suíssa,25/08/18,Rua Java,185
3213487,320000.0,100.0,-19.948211800000003,-43.94231639999998,3,2,1,1,115.2,450.0,centro-sul,Santo Antônio,25/08/18,Rua Professor Aníbal Mattos,451
3255841,320000.0,110.0,-19.9207474,-43.94266260000001,3,0,0,1,54.74,530.0,centro-sul,Centro,25/08/18,Rua Tupis,171
3253710,336253.54,62.28,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,234.0,centro-sul,Centro,25/08/18,Rua Espírito Santo,1059
3257154,340000.0,88.15,-19.895407000000002,-43.99754100000001,3,1,1,2,150.57,630.0,pampulha,Manacás,25/08/18,Rua Geraldo Magela de Almeida,135
41907,345000.0,95.0,-19.8857329,-43.99685490000002,3,2,1,2,1044.0,274.0,pampulha,Castelo,25/08/18,Rua Romualdo Lopes Cançado,346
3199576,345000.0,62.78,-19.9812272,-43.97834820000003,3,0,0,2,73.0,410.0,oeste,Buritis,25/08/18,Avenida Senador José Augusto,110
158811,350000.0,95.0,-19.9429323,-43.966903099999975,3,2,1,2,110.0,200.0,oeste,Nova Granada,25/08/18,Rua Maracaju,235
332259,369000.0,59.76,-19.9701056,-43.968133800000025,2,2,1,2,138.0,485.0,oeste,Buritis,25/08/18,Rua Tereza Mota Valadares,273
2441223,375000.0,62.0,-19.968287,-43.96658300000002,2,1,1,2,133.45,650.0,oeste,Buritis,25/08/18,Rua Engenheiro Alberto Pontes,184
3258522,380000.0,95.0,-19.951101,-43.94552190000002,3,2,1,1,177.13,250.0,centro-sul,Santo Antônio,25/08/18,Rua Copérnico Pinto Coelho,405
3249925,399000.0,140.0,-19.972986,-43.97143399999999,3,3,1,2,127.54,405.64,oeste,Buritis,25/08/18,Rua Tereza Mota Valadares,958
134824,400000.0,150.0,-19.937188,-43.961594399999974,3,3,1,1,90.0,350.0,oeste,Gutierrez,25/08/18,Rua Oscar Trompowsky,1275
3252326,430000.0,70.57,-19.9813693,-43.976458999999984,2,3,2,2,172.66,750.0,oeste,Buritis,25/08/18,Rua Rubens Caporali Ribeiro,752
3245517,450000.0,82.05,-19.912969,-43.909137999999984,3,2,1,2,1500.0,437.7,leste,Santa Tereza,25/08/18,Rua São Gotardo,384
3251358,450000.0,135.0,-19.9757336,-43.9682211,4,3,1,2,143.54,620.0,oeste,Buritis,25/08/18,Rua Doutor Célio Andrade,162
3253018,450000.0,120.0,-19.933683816297023,-43.92330015081785,3,2,1,1,142.0,600.0,centro-sul,Serra,25/08/18,Rua do Ouro,229
1630703,455800.0,82.0,-19.9596056,-43.98167169999999,3,2,1,2,205.26,550.0,oeste,Palmeiras,25/08/18,Rua Júlio de Castilho,651
3241573,484999.0,96.13,-19.8876268,-43.89277849999996,3,2,1,2,40.0,400.0,leste,Cidade Nova,25/08/18,Rua José Silva Passos,300
3251940,484999.0,96.13,-19.8876035,-43.89305630000001,3,2,1,2,40.0,400.0,leste,Boa Vista,25/08/18,Rua José Silva Passos,300
3252830,488515.0,106.0,-19.937648,-43.98073599999998,4,3,1,1,0.0,200.0,oeste,Salgado Filho,25/08/18,Rua Maestro José Flores,46
180780,495000.0,100.0,-19.9783923,-43.96782519999999,3,3,1,2,140.0,470.0,oeste,Buritis,25/08/18,Avenida Protásio de Oliveira Penna,281
3242401,498000.0,85.0,-19.929801100000002,-43.96749699999998,3,3,1,2,159.0,390.0,oeste,Prado,25/08/18,Rua Selenio,190
3257866,499000.0,116.23,-19.943243300000002,-43.973901100000035,3,3,1,2,145.43,340.0,oeste,Nova Suíssa,25/08/18,Rua Lindolfo de Azevedo,1205
3241626,507358.3,96.13,-19.88654,-43.89061409999999,3,2,1,2,40.0,400.0,leste,Cidade Nova,25/08/18,Rua José Silva Passos,300
3241653,507358.3,96.13,-19.88654,-43.89061409999999,3,2,1,2,40.0,400.0,leste,Cidade Nova,25/08/18,Rua José Silva Passos,300
3241658,507358.3,96.13,-19.8863738,-43.8904379,3,2,1,2,40.0,400.0,leste,Cidade Nova,25/08/18,Rua José Silva Passos,300
3243911,520000.0,75.0,-19.880911800000003,-43.92922929999998,3,3,1,2,201.21,520.0,nordeste,União,25/08/18,Rua Artur de Sá,554
3241637,531235.51,96.13,-19.88654,-43.89061409999999,3,2,1,2,40.0,400.0,leste,Cidade Nova,25/08/18,Rua José Silva Passos,300
3241643,531235.51,96.13,-19.8863738,-43.8904379,3,2,1,2,40.0,400.0,leste,Cidade Nova,25/08/18,Rua José Silva Passos,300
3241725,531235.51,96.13,-19.8863738,-43.8904379,3,2,1,2,40.0,400.0,leste,Cidade Nova,25/08/18,Rua José Silva Passos,300
3241638,531235.78,96.13,-19.88654,-43.89061409999999,3,2,1,2,40.0,400.0,leste,Cidade Nova,25/08/18,Rua José Silva Passos,300
3241676,543867.73,118.0,-19.8865331,-43.89065579999999,4,2,1,2,40.0,400.0,leste,Cidade Nova,25/08/18,Rua José Silva Passos,300
3241727,543867.73,118.0,-19.8865331,-43.89065579999999,4,2,1,2,40.0,400.0,leste,Cidade Nova,25/08/18,Rua José Silva Passos,300
3257795,550000.0,80.0,-19.929088399999998,-43.96807869999998,2,3,2,2,0.0,300.0,oeste,Prado,25/08/18,Rua Atenas,237
3241723,565136.96,118.0,-19.8863738,-43.8904379,4,2,1,2,40.0,400.0,leste,Cidade Nova,25/08/18,Rua José Silva Passos,300
3241811,565136.96,118.0,-19.8865331,-43.89065579999999,4,2,1,2,40.0,400.0,leste,Cidade Nova,25/08/18,Rua José Silva Passos,300
360201,590000.0,122.0,-19.974363,-43.96664809999999,4,2,1,2,231.42,1300.0,oeste,Estoril,25/08/18,Rua José Hemetério Andrade,91
1701548,600000.0,180.0,-19.977936,-43.970604400000006,3,2,1,2,192.18,400.0,oeste,Buritis,25/08/18,Rua José Amaury Ferrara,150
3241746,600829.2,118.0,-19.8865331,-43.89065579999999,4,2,1,2,40.0,400.0,leste,Cidade Nova,25/08/18,Rua José Silva Passos,300
3247498,600829.2,118.0,-19.8863738,-43.8904379,4,2,1,2,40.0,400.0,leste,Cidade Nova,25/08/18,Rua José Silva Passos,300
3241750,608593.37,118.0,-19.8863738,-43.8904379,4,2,1,2,40.0,400.0,leste,Cidade Nova,25/08/18,Rua José Silva Passos,300
3247496,618234.81,118.0,-19.88654,-43.89061409999999,4,2,1,2,40.0,400.0,leste,Boa Vista,25/08/18,Rua José Silva Passos,300
3241752,618239.34,118.0,-19.8865331,-43.89065579999999,4,2,1,2,40.0,400.0,leste,Cidade Nova,25/08/18,Rua José Silva Passos,300
3243801,618239.34,118.0,-19.88654,-43.89061409999999,4,2,1,2,40.0,400.0,leste,Cidade Nova,25/08/18,Rua José Silva Passos,300
136061,620000.0,160.0,-19.977671700000002,-43.977512400000016,4,4,1,3,181.88,600.0,oeste,Estoril,25/08/18,Rua Sílvio Menicucci,365
1582307,620000.0,134.46,-19.8603631,-43.93858019999999,3,1,1,2,141.63,185.0,pampulha,Jaraguá,25/08/18,Rua Ministro Ivan Lins,321
3241933,628058.29,118.0,-19.8865331,-43.89065579999999,4,2,1,2,40.0,400.0,leste,Cidade Nova,25/08/18,Rua José Silva Passos,300
3241934,628058.29,118.0,-19.8865331,-43.89065579999999,4,2,1,2,40.0,400.0,leste,Cidade Nova,25/08/18,Rua José Silva Passos,300
3255333,630000.0,60.0,-19.928148,-43.95084500000002,1,1,1,1,230.0,917.0,centro-sul,Santo Agostinho,25/08/18,Rua Araguari ,1399
3241751,635058.29,118.0,-19.8865331,-43.89065579999999,4,2,1,2,40.0,400.0,leste,Cidade Nova,25/08/18,Rua José Silva Passos,300
3233552,640000.0,130.0,-19.972952199999998,-43.96821979999999,4,3,1,3,240.67,695.41,oeste,Buritis,25/08/18,Rua Stella Hanriot,420
358110,650000.0,140.0,-19.937526199999997,-43.96722620000003,4,3,1,2,136.0,320.0,oeste,Grajaú,25/08/18,Rua Litargirio,116
3246694,650000.0,170.0,-19.893713,-43.932615000000006,4,3,1,2,115.0,450.0,nordeste,Silveira,25/08/18,Rua Hélium,48
158864,660000.0,150.0,-19.967942100000002,-43.96671349999997,4,3,1,2,218.07,867.0,oeste,Buritis,25/08/18,Rua Engenheiro Alberto Pontes,535
345758,680000.0,58.0,-19.933634100000003,-43.9577602,2,2,1,2,200.0,600.0,oeste,Gutierrez,25/08/18,Rua Herculano de Freitas,40
1582616,700000.0,159.0,-19.8599632,-43.938401,3,2,1,2,170.88,230.0,pampulha,Jaraguá,25/08/18,Rua Ministro Ivan Lins,321
3246569,750000.0,126.0,-19.9470473,-43.92059440000003,4,3,1,2,520.74,840.0,centro-sul,Serra,25/08/18,Rua Bambuí,119
3249424,780000.0,161.64,-19.932658,-43.97178610000003,3,3,1,3,316.21,500.0,oeste,Nova Suíssa,25/08/18,Rua Aramirim,35
165053,850000.0,239.72,-19.928607999999997,-43.95859819999998,3,3,1,3,200.0,400.0,oeste,Prado,25/08/18,Rua Aristides Duarte,136
3247497,873996.97,197.92,-19.8863738,-43.8904379,3,2,1,2,40.0,400.0,leste,Cidade Nova,25/08/18,Rua José Silva Passos,300
3258888,900000.0,126.87,-19.9441994,-43.93784240000002,4,3,1,2,383.78,1776.06,centro-sul,São Pedro,25/08/18,Rua Raul Pompéia,369
359672,920000.0,181.59,-19.9396445,-43.95664179999999,3,2,1,3,347.5,400.0,oeste,Gutierrez,25/08/18,Rua Estácio de Sá,388
1806374,920000.0,110.0,-19.9716631,-43.97585000000004,3,1,1,3,269.3,550.0,oeste,Buritis,25/08/18,Rua Henrique Badaró Portugal,33
334746,970000.0,144.0,-19.9810355,-43.97664229999998,3,2,3,4,360.03,540.0,oeste,Buritis,25/08/18,Rua Rubens Caporali Ribeiro,752
3241935,1082377.58,197.92,-19.88654,-43.89061409999999,4,2,1,2,40.0,400.0,leste,Cidade Nova,25/08/18,Rua José Silva Passos,300
